0.0268114689535836,0.392386458222367,1
0.0288594878622884,0.293175623828913,1
0.0432730374038401,0.205134991188484,1
0.0642338796849466,0.123008749366243,1
0.0951651756849053,0.0728983563263068,1
0.134652359697064,0.0319640401968387,1
0.177157858284561,0.00896953871069167,1
0.220650053017111,0.00670420074848793,1
0.263930960458952,0,1
0.307751690455958,0.00463674760324767,1
0.351572420452962,0.00927349520649495,1
0.394129366394768,0.027970506348704,1
0.433878329116624,0.069874171043608,1
0.466455837803136,0.135973987742899,1
0.498541715722515,0.203703539315986,1
0.528246398430813,0.27660643234328,1
0.552567275240198,0.358175406615035,1
0.57916826534095,0.436417581974652,1
0.60389547854536,0.517890504700537,1
0.625478423726741,0.604357756003291,1
0.647061368908122,0.690825007306046,1
0.669868074835142,0.775528962600139,1
0.692640009964249,0.859954869845422,1
0.722955041949771,0.927652251537435,1
0.750676354337097,0.995363252396752,1
0.794497084334101,1,1
0.83761073458042,0.998000524819164,1
0.874712028590697,0.945986082864097,1
0.903392747788738,0.870833466778677,1
0.932073466986778,0.795680850693258,1
0.952350610317158,0.708419659357775,1
0.967563368676957,0.615274312492164,1
0.981431786607913,0.522437927548492,1
0.983479805516618,0.423227093155038,1
0.997951981091295,0.332346478110707,1
1,0.233135643717252,1
0.996369637931755,0.135742159564609,1
0.974757911368938,0.0515904312585443,1
0.93552961552806,0.0166095665583079,1
0.891708885531055,0.0119728189550602,1
0.848900204358824,0.0285978606961153,1
0.80866708678937,0.0660552671362096,1
0.767342087662794,0.0979447896706305,1
0.725854662318634,0.129952452680157,1
0.683476415219301,0.155620337375574,1
0.643145657628951,0.192541119274599,1
0.601651125565789,0.223065856430399,1
0.561820606908874,0.262735925820511,1
0.521998897507886,0.303601079392991,1
0.482814248711696,0.34755105616397,1
0.444746733473239,0.396910501812417,1
0.406679218234781,0.446269947460864,1
0.367885387351523,0.492112372383747,1
0.330505068486602,0.538867460091479,1
0.290645387297431,0.574656161794866,1
0.249133461042486,0.606489457326309,1
0.207172234320972,0.634449264604387,1
0.164750968968758,0.642947045535257,1
0.120930238971752,0.63831029793201,1
0.0771095089747478,0.633673550328762,1
0.0357931246685231,0.612489552115286,1
0.0108430707580089,0.555747602634217,1
0,0.470825877459608,1
0.00204801890870476,0.371615043066154,1
