0.221660826122435,0.451377228422529,1
0.27169966345557,0.43795831363016,1
0.321738500788706,0.42453939883779,1
0.37177733812184,0.411120484045421,1
0.421816175454975,0.397701569253052,1
0.454606442327589,0.372419097439645,1
0.488584519437838,0.347953600836827,1
0.514680692716347,0.318066935230109,1
0.522494678520211,0.292824812436787,1
0.516630358080492,0.260334822512572,1
0.509767817849947,0.227921151233546,1
0.495192320604656,0.196097172159763,1
0.480410792787391,0.164288945101984,1
0.470814179042118,0.132084306731753,1
0.449360253832599,0.100786216152755,1
0.427906328623079,0.0694881255737588,1
0.40645240341356,0.0381900349947616,1
0.358930590315758,0.02273310193092,1
0.306328139922386,0.0139510458957434,1
0.252551372411217,0.0094706899691761,1
0.199666834468295,0.0121219789518998,1
0.146696204328545,0.00715830195158595,1
0.0990532229109773,0.00516900073781457,1
0.0468679829098734,0,1
0,0.0142118938522215,1
0.00552207198064686,0.0467280502970313,1
0.00958445302086308,0.0805971732652556,1
0.0148535147500621,0.114490775866709,1
0.0261070207002699,0.1477338049008,1
0.0394310822912639,0.18075174222714,1
0.0392671226491466,0.214122290719715,1
0.054230507162854,0.246864349621384,1
0.0691938916765606,0.279606408523053,1
0.0822903237108873,0.312630768401792,1
0.0928919541666966,0.346032366014746,1
0.103493584622504,0.3794339636277,1
0.114791248709075,0.412737472272003,1
0.128115310300066,0.445755409598344,1
0.142746496320035,0.478496828916138,1
0.164200421529554,0.509794919495135,1
0.185654346739074,0.541093010074132,1
0.207108271948593,0.572391100653129,1
0.228562197158112,0.603689191232126,1
0.250016122367632,0.634987281811123,1
0.271470047577151,0.66628537239012,1
0.292923972786671,0.697583462969117,1
0.31437789799619,0.728881553548114,1
0.335831823205709,0.76017964412711,1
0.360595441814834,0.790320956862904,1
0.391967391053531,0.818152578177201,1
0.426513529881683,0.844431777126942,1
0.468320493944323,0.865846346829138,1
0.513287614421457,0.885044630897316,1
0.558254734898592,0.904242914965494,1
0.603221855375725,0.923441199033672,1
0.64818897585286,0.94263948310185,1
0.693156096329994,0.961837767170028,1
0.738123216807128,0.981036051238206,1
0.784636504818015,0.990290630767665,1
0.819890810831896,1,1
0.869929648165031,0.986581085207631,1
0.919968485498166,0.973162170415262,1
0.9700073228313,0.959743255622892,1
1,0.932536603191165,1
